血統登録番号,StartDashScore,EarlyTrackingScore,DashMinusTracking,PastPositionScore,HistoryN,StructureSpread,Reliability,Type
2021101524,48.31,50.64,-2.34,43.15,4,0.0594,42.2,バランス型
2021101813,35.25,43.27,-8.03,0.0,2,0.0083,14.0,追走持続型
2021102645,45.29,45.37,-0.08,23.6,2,0.0667,30.2,バランス型
2021103933,63.15,62.19,0.96,73.93,6,0.0513,46.6,バランス型
2021104278,43.65,49.0,-5.35,26.43,2,0.0292,19.8,バランス型
2021106425,65.72,62.57,3.15,85.44,3,0.0765,42.3,バランス型
2021106558,45.65,40.53,5.12,22.86,3,0.1363,42.9,バランス型
2021110007,50.28,51.26,-0.98,45.64,3,0.071,40.4,バランス型
2021100803,47.65,50.36,-2.71,40.03,3,0.0207,22.4,バランス型
2021100861,51.93,52.59,-0.66,46.67,1,0.0,7.0,バランス型
2021101136,62.32,62.65,-0.33,76.79,4,0.1129,50.0,バランス型
2021101469,61.08,61.96,-0.88,77.47,3,0.1546,42.9,バランス型
2021101599,41.97,47.23,-5.26,0.0,1,0.0,7.0,バランス型
2021102278,46.5,49.67,-3.17,33.33,2,0.0,11.7,バランス型
2021103830,47.66,50.29,-2.63,26.67,1,0.0,7.0,バランス型
2021103902,43.22,48.36,-5.14,24.5,2,0.0083,14.0,バランス型
2021104635,56.18,58.92,-2.74,61.71,8,0.0635,58.6,バランス型
2021105061,57.63,56.29,1.34,64.07,3,0.0432,30.4,バランス型
2021105752,60.92,61.53,-0.61,69.39,8,0.0873,66.7,バランス型
2021106152,73.98,67.45,6.53,88.91,8,0.1602,66.7,バランス型
2021106184,57.54,56.77,0.77,67.57,2,0.0542,26.7,バランス型
2021106219,68.16,67.74,0.42,87.68,5,0.0549,44.8,バランス型
2021106525,54.78,54.13,0.65,60.0,1,0.0,7.0,バランス型
2021106772,61.59,59.27,2.31,74.37,3,0.0432,30.4,バランス型
2020103903,52.72,55.11,-2.39,54.43,7,0.1614,63.6,バランス型
2021104070,45.88,53.37,-7.48,38.26,2,0.1208,33.3,バランス型
2021101148,50.42,51.61,-1.19,47.81,5,0.1406,55.6,バランス型
2021101171,46.57,49.14,-2.57,20.0,1,0.0,7.0,バランス型
2021101245,48.21,48.6,-0.39,43.24,8,0.0819,66.7,バランス型
2021101525,49.62,49.1,0.52,43.11,4,0.0565,41.0,バランス型
2021102431,53.12,54.82,-1.7,54.46,6,0.0708,56.4,バランス型
2021102989,46.89,49.82,-2.93,34.74,2,0.0833,33.3,バランス型
2021104481,31.63,36.56,-4.93,13.78,8,0.0752,65.1,バランス型
2021104844,48.97,50.24,-1.27,42.13,3,0.0563,35.1,バランス型
2021104982,57.35,53.86,3.49,61.84,2,0.0583,27.9,バランス型
2021105289,43.12,51.72,-8.6,40.66,8,0.1709,66.7,追走持続型
2021105373,52.56,52.74,-0.19,51.89,8,0.0138,31.0,バランス型
2021105382,28.33,35.76,-7.42,9.72,8,0.1803,66.7,バランス型
2021106369,45.57,47.57,-2.0,39.61,8,0.1283,66.7,バランス型
2021106415,43.85,47.45,-3.6,6.67,1,0.0,7.0,バランス型
2021106923,63.71,64.72,-1.01,93.56,2,0.1292,33.3,バランス型
2021107166,60.15,57.58,2.57,86.67,1,0.0,7.0,バランス型
2021100973,45.01,48.53,-3.52,13.33,1,0.0,7.0,バランス型
2021103897,51.45,56.47,-5.02,55.46,3,0.1199,42.9,バランス型
2021105920,50.87,42.96,7.92,28.83,2,0.1542,33.3,バランス型
2021100483,51.84,49.81,2.03,45.49,3,0.0,15.0,バランス型
2021101013,40.0,38.25,1.74,23.33,7,0.1449,63.6,バランス型
2021101122,56.23,62.25,-6.03,75.05,2,0.1958,33.3,バランス型
2021101603,47.33,35.23,12.09,27.48,8,0.1873,66.7,テン型
2021102237,55.92,60.51,-4.58,71.6,2,0.1292,33.3,バランス型
2021103610,52.94,46.7,6.24,39.86,2,0.1292,33.3,バランス型
2021103862,52.84,51.88,0.97,51.33,8,0.0438,47.7,バランス型
2021103893,48.83,47.07,1.76,37.22,3,0.084,42.9,バランス型
2021105423,60.95,60.99,-0.04,68.86,8,0.1437,66.7,バランス型
2021105443,51.81,50.73,1.09,48.67,6,0.1126,60.0,バランス型
2021105868,46.05,53.68,-7.63,46.14,8,0.1623,66.7,バランス型
2021106832,47.74,49.29,-1.55,41.96,5,0.0957,55.6,バランス型
2021107022,50.28,46.8,3.48,34.72,2,0.025,18.6,バランス型
2021102710,51.36,53.04,-1.68,50.29,4,0.0253,28.0,バランス型
2021102973,59.66,58.35,1.32,74.32,2,0.0,11.7,バランス型
2021105048,53.73,52.64,1.1,53.19,8,0.0886,66.7,バランス型
2021105369,51.62,55.83,-4.21,53.48,8,0.0851,66.7,バランス型
2021105585,47.13,46.71,0.42,40.26,8,0.1392,66.7,バランス型
2021106207,42.37,41.98,0.39,28.64,6,0.1309,60.0,バランス型
2021106678,53.39,52.65,0.74,52.49,4,0.083,50.0,バランス型
2021101256,59.47,60.82,-1.36,94.12,1,0.0,7.0,バランス型
2021101373,54.35,54.04,0.3,55.82,3,0.055,34.6,バランス型
2021101580,72.45,62.76,9.69,83.22,8,0.1536,66.7,テン型
2021101646,50.66,50.06,0.6,35.29,1,0.0,7.0,バランス型
2021101720,52.48,52.98,-0.5,51.03,2,0.0167,16.3,バランス型
2021102011,50.66,50.06,0.6,35.29,1,0.0,7.0,バランス型
2021102738,60.35,61.9,-1.55,100.0,1,0.0,7.0,バランス型
2021103226,53.3,53.29,0.01,52.94,1,0.0,7.0,バランス型
2021103962,38.14,41.88,-3.74,3.6,2,0.1229,33.3,バランス型
2021104762,56.82,57.59,-0.77,76.47,1,0.0,7.0,バランス型
2021105367,46.24,52.02,-5.79,44.69,8,0.1111,66.7,バランス型
2021105785,56.05,55.77,0.28,59.36,5,0.139,55.6,バランス型
2021105905,44.52,48.15,-3.63,27.03,2,0.1229,33.3,バランス型
2021106088,44.64,46.56,-1.92,30.37,3,0.0817,42.9,バランス型
2021106132,43.73,44.27,-0.54,25.76,3,0.082,42.9,バランス型
2021106452,46.25,44.67,1.58,5.88,1,0.0,7.0,バランス型
2021110040,57.13,58.11,-0.98,69.16,2,0.0167,16.3,バランス型
2021110078,64.95,56.68,8.27,69.1,8,0.1338,66.7,テン型
2017104128,36.21,41.37,-5.17,23.48,8,0.1583,66.7,バランス型
2021102644,53.04,52.6,0.44,50.0,1,0.0,7.0,バランス型
2021102393,52.79,51.63,1.15,46.15,1,0.0,7.0,バランス型
2021100421,42.37,42.31,0.06,12.53,2,0.0208,17.5,バランス型
2021101098,55.1,51.45,3.65,53.46,4,0.096,50.0,バランス型
2021102368,57.99,55.84,2.14,63.63,3,0.0875,42.9,バランス型
2021102401,69.8,66.16,3.64,83.32,8,0.0505,51.4,バランス型
2021103202,62.19,62.91,-0.72,80.43,3,0.0157,20.6,バランス型
2021103623,47.89,47.11,0.78,18.18,1,0.0,7.0,バランス型
2021104506,50.72,50.34,0.38,36.36,1,0.0,7.0,バランス型
2021105022,46.47,54.2,-7.72,46.13,8,0.1594,66.7,バランス型
2021106285,46.48,45.5,0.98,9.09,1,0.0,7.0,バランス型
2021106466,45.07,43.88,1.18,0.0,1,0.0,7.0,バランス型
2021106594,52.47,54.9,-2.42,53.93,8,0.0804,66.7,バランス型
2021110086,72.18,66.42,5.76,94.77,4,0.096,50.0,バランス型
2021101211,35.42,39.88,-4.46,21.39,8,0.1318,66.7,バランス型
2021101365,51.76,49.87,1.9,46.16,3,0.1238,42.9,バランス型
2021103460,45.73,47.27,-1.54,35.56,4,0.0902,50.0,バランス型
2021104166,51.73,52.87,-1.14,46.67,1,0.0,7.0,バランス型
2021104681,50.47,42.32,8.15,35.95,4,0.1511,50.0,テン型
2021104899,75.55,75.9,-0.35,98.92,8,0.2307,66.7,バランス型
2021104950,50.5,36.57,13.93,33.25,8,0.1409,66.7,テン型
2021104957,56.14,55.37,0.77,59.01,5,0.1078,55.6,バランス型
2021105458,67.48,60.18,7.29,93.24,2,0.1042,33.3,バランス型
2021105477,63.12,56.33,6.78,93.33,1,0.0,7.0,バランス型
2021105624,45.61,49.54,-3.93,31.21,2,0.0792,33.3,バランス型
2021105805,55.28,56.57,-1.29,62.61,2,0.0792,33.3,バランス型
2021106198,58.32,51.62,6.7,57.02,7,0.2016,63.6,バランス型
2021106638,59.69,56.3,3.39,64.43,5,0.103,55.6,バランス型
2021106875,42.07,48.29,-6.22,21.91,2,0.075,32.5,バランス型
2021106877,44.48,49.09,-4.61,33.64,3,0.1314,42.9,バランス型
2017190002,54.46,54.07,0.39,58.82,1,0.0,7.0,バランス型
2021102735,56.37,57.55,-1.18,63.92,3,0.0471,31.8,バランス型
2021100986,57.13,63.37,-6.24,80.09,2,0.05,25.6,バランス型
2021103068,52.43,46.32,6.11,38.1,2,0.1542,33.3,バランス型
2021103506,61.7,55.07,6.63,64.64,6,0.1832,60.0,バランス型
2021103848,55.95,61.13,-5.18,85.71,1,0.0,7.0,バランス型
2021103972,57.44,51.33,6.12,56.05,3,0.1313,42.9,バランス型
2021104925,48.48,55.71,-7.23,49.55,2,0.1167,33.3,バランス型
2021104963,67.71,61.44,6.28,76.85,8,0.0998,66.7,バランス型
2021104981,66.19,57.99,8.2,74.4,5,0.1563,55.6,テン型
2021105113,41.8,40.57,1.23,28.49,8,0.1131,66.7,バランス型
2021105519,54.81,57.7,-2.89,71.43,1,0.0,7.0,バランス型
2021105534,43.25,49.06,-5.81,37.09,6,0.1506,60.0,バランス型
2021106449,44.25,42.89,1.35,33.44,8,0.1549,66.7,バランス型
2021106656,53.81,48.76,5.05,47.44,3,0.202,42.9,バランス型
2021106826,31.06,43.23,-12.17,19.4,8,0.1534,66.7,追走持続型
2021106844,57.14,46.77,10.37,51.1,6,0.1517,60.0,テン型
2021102155,56.54,56.44,0.1,60.71,5,0.132,55.6,バランス型
2021105204,48.17,41.24,6.93,0.0,1,0.0,7.0,バランス型
2021100115,62.36,57.37,4.99,93.33,1,0.0,7.0,バランス型
2021101014,47.33,41.79,5.54,27.6,3,0.1069,42.9,バランス型
2021101188,43.34,48.97,-5.63,25.59,2,0.0021,12.2,バランス型
2021101194,63.13,57.72,5.41,80.54,2,0.0,11.7,バランス型
2021101460,65.61,60.94,4.67,90.46,2,0.0958,33.3,バランス型
2021101921,61.22,60.71,0.51,75.8,3,0.0589,36.0,バランス型
2021102395,42.85,48.68,-5.82,6.67,1,0.0,7.0,バランス型
2021103271,52.31,48.44,3.87,44.9,3,0.082,42.9,バランス型
2021103853,35.53,46.56,-11.03,22.85,5,0.0827,55.6,追走持続型
2021104548,54.1,56.05,-1.94,57.19,5,0.075,54.2,バランス型
2021104628,49.72,46.87,2.85,34.77,2,0.1208,33.3,バランス型
2021104665,58.32,57.53,0.79,62.75,8,0.0768,66.0,バランス型
2021105612,56.36,54.7,1.66,66.67,1,0.0,7.0,バランス型
2021106140,41.03,48.79,-7.75,30.71,4,0.0737,48.2,バランス型
2021110001,61.8,59.49,2.31,68.88,7,0.1133,63.6,バランス型
2020106249,66.21,63.98,2.22,96.94,2,0.1208,33.3,バランス型
2020103779,62.63,56.32,6.32,91.67,1,0.0,7.0,バランス型
2020103404,44.61,46.44,-1.83,6.25,1,0.0,7.0,バランス型
2021101155,31.09,29.53,1.56,6.35,8,0.1296,66.7,バランス型
2021100437,65.78,64.4,1.38,96.82,2,0.0292,19.8,バランス型
2021100525,58.65,57.54,1.1,81.82,1,0.0,7.0,バランス型
2021101131,49.79,46.47,3.33,40.9,5,0.1095,55.6,バランス型
2021101464,56.1,55.53,0.57,62.46,2,0.0,11.7,バランス型
2021102115,56.68,64.16,-7.48,68.08,8,0.2068,66.7,バランス型
2021102991,56.96,56.21,0.75,72.73,1,0.0,7.0,バランス型
2021103263,54.86,54.55,0.31,57.34,3,0.0,15.0,バランス型
2021104479,73.18,67.04,6.13,88.01,8,0.0447,48.2,バランス型
2021105274,56.67,61.29,-4.62,64.9,8,0.1514,66.7,バランス型
2021105587,33.15,38.32,-5.17,16.95,8,0.1404,66.7,バランス型
2021106616,55.06,40.93,14.13,41.21,5,0.2075,55.6,テン型
2021106916,37.34,41.65,-4.32,11.97,3,0.0825,42.9,バランス型
2021103004,62.93,58.35,4.58,68.7,8,0.0931,66.7,バランス型
2021103024,43.45,45.52,-2.07,0.0,1,0.0,7.0,バランス型
2021103233,45.93,47.48,-1.55,13.33,1,0.0,7.0,バランス型
2021103281,57.49,57.64,-0.14,65.74,3,0.0275,24.8,バランス型
2021103470,51.29,51.96,-0.67,47.0,2,0.1417,33.3,バランス型
2021104559,63.35,62.55,0.8,81.63,3,0.0275,24.8,バランス型
2021105035,68.29,60.83,7.46,76.73,8,0.1643,66.7,バランス型
2021105268,44.5,38.77,5.73,9.31,2,0.1542,33.3,バランス型
2021105361,53.61,51.32,2.28,51.22,6,0.1391,60.0,バランス型
2021105419,53.36,53.36,-0.0,53.33,1,0.0,7.0,バランス型
2021105695,55.57,54.94,0.64,58.94,3,0.1765,42.9,バランス型
2021105799,56.42,56.65,-0.23,59.81,8,0.0901,66.7,バランス型
2021106765,52.42,53.42,-1.01,51.96,3,0.0387,28.8,バランス型
2021106766,58.6,52.65,5.94,57.94,8,0.2103,66.7,バランス型
2021106794,52.23,52.47,-0.24,49.59,2,0.0,11.7,バランス型
2021107302,47.51,48.73,-1.22,33.87,2,0.0,11.7,バランス型
2021104928,46.62,48.49,-1.86,41.39,8,0.0938,66.7,バランス型
2021109062,33.57,45.82,-12.26,0.0,2,0.0312,20.3,追走持続型
2021105130,58.86,60.04,-1.18,67.73,5,0.0824,55.6,バランス型
2021105403,59.4,53.91,5.49,63.28,3,0.1089,42.9,バランス型
2021105456,40.37,46.77,-6.4,30.47,5,0.1368,55.6,バランス型
2021105746,41.68,38.85,2.83,26.63,8,0.1196,66.7,バランス型
2021105830,53.21,50.91,2.3,50.86,8,0.111,66.7,バランス型
2021106942,52.62,52.07,0.55,50.99,5,0.1259,55.6,バランス型
2021107043,58.86,59.32,-0.46,74.56,2,0.0083,14.0,バランス型
2021109059,46.99,44.8,2.19,33.99,4,0.1037,50.0,バランス型
2021110135,49.26,49.68,-0.42,38.95,2,0.0125,15.1,バランス型
2021110155,57.3,57.57,-0.27,77.78,1,0.0,7.0,バランス型
2020100960,62.02,60.21,1.81,100.0,1,0.0,7.0,バランス型
2021101037,54.54,54.39,0.15,60.0,1,0.0,7.0,バランス型
2021104522,43.88,45.07,-1.18,0.0,1,0.0,7.0,バランス型
2021100146,43.42,44.64,-1.22,32.69,6,0.0985,60.0,バランス型
2021100170,46.44,46.67,-0.23,12.5,1,0.0,7.0,バランス型
2021100705,51.31,48.02,3.29,42.4,3,0.1502,42.9,バランス型
2021101914,44.86,42.39,2.47,32.78,7,0.1016,63.6,バランス型
2021104146,63.41,59.47,3.95,77.05,3,0.0888,42.9,バランス型
2021104161,47.94,47.53,0.41,32.51,2,0.0125,15.1,バランス型
2021105528,42.85,40.61,2.24,29.87,8,0.1608,66.7,バランス型
2021106571,52.9,49.94,2.96,48.03,4,0.1503,50.0,バランス型
2021107209,39.5,42.78,-3.28,24.43,5,0.0581,46.4,バランス型
2021100017,45.96,46.35,-0.39,36.37,5,0.1056,55.6,バランス型
2021100062,49.14,50.87,-1.73,43.18,3,0.0137,19.9,バランス型
2021100194,68.63,59.98,8.65,83.31,4,0.055,40.4,テン型
2021101218,44.31,49.41,-5.1,13.33,1,0.0,7.0,バランス型
2021102048,51.85,52.7,-0.85,46.67,1,0.0,7.0,バランス型
2021103480,53.74,56.56,-2.82,59.64,2,0.0687,30.8,バランス型
2021103689,41.53,41.28,0.25,22.63,4,0.1062,50.0,バランス型
2021104216,59.39,56.0,3.39,80.0,1,0.0,7.0,バランス型
2021104483,61.38,53.41,7.97,62.25,7,0.1232,63.6,バランス型
2021104701,44.31,49.41,-5.1,13.33,1,0.0,7.0,バランス型
2021105134,63.91,57.97,5.94,100.0,1,0.0,7.0,バランス型
2021106165,51.75,50.96,0.8,48.3,4,0.0601,42.5,バランス型
2021106320,59.39,56.0,3.39,80.0,1,0.0,7.0,バランス型
2021106890,60.9,56.66,4.24,86.67,1,0.0,7.0,バランス型
2021109100,41.73,46.56,-4.83,18.49,2,0.0396,22.7,バランス型
2021100121,38.07,39.65,-1.59,23.68,8,0.0508,51.6,バランス型
2021101908,56.58,54.39,2.19,66.67,1,0.0,7.0,バランス型
2021100384,59.64,60.07,-0.43,92.31,1,0.0,7.0,バランス型
2021100204,43.88,45.07,-1.18,0.0,1,0.0,7.0,バランス型
2021100969,61.65,60.61,1.04,100.0,1,0.0,7.0,バランス型
2021101017,58.42,57.79,0.63,81.82,1,0.0,7.0,バランス型
2021101154,58.25,56.74,1.51,64.08,4,0.0602,42.6,バランス型
2021101228,66.49,64.5,1.99,78.34,8,0.0879,66.7,バランス型
2021102500,54.25,52.34,1.91,52.99,3,0.1235,42.9,バランス型
2021102718,52.9,47.52,5.38,45.76,5,0.0799,55.6,バランス型
2021102979,48.03,50.95,-2.92,41.74,3,0.0836,42.9,バランス型
2021103535,33.92,33.5,0.42,13.32,8,0.062,57.8,バランス型
2021104422,56.8,56.37,0.43,72.73,1,0.0,7.0,バランス型
2021105462,47.11,47.89,-0.78,18.18,1,0.0,7.0,バランス型
2021107258,58.28,60.07,-1.79,75.0,2,0.0917,33.3,バランス型
2021104131,60.04,58.65,1.4,75.59,2,0.0,11.7,バランス型
2021105276,53.77,53.69,0.09,55.56,1,0.0,7.0,バランス型
2021100105,37.86,47.4,-9.53,24.52,4,0.1059,50.0,追走持続型
2021100184,62.06,61.47,0.59,78.15,3,0.0443,30.8,バランス型
2021100562,41.69,46.4,-4.71,25.58,3,0.088,42.9,バランス型
2021100649,57.26,55.98,1.28,60.8,6,0.0971,60.0,バランス型
2021101375,54.42,54.2,0.22,56.88,2,0.0,11.7,バランス型
2021101786,43.77,45.78,-2.0,21.44,2,0.0,11.7,バランス型
2021102367,39.86,46.82,-6.96,15.32,2,0.0687,30.8,バランス型
2021103327,52.61,52.77,-0.16,51.36,3,0.0,15.0,バランス型
2021103545,43.98,51.49,-7.51,41.29,8,0.1429,66.7,バランス型
2021105058,51.08,39.47,11.61,35.07,5,0.1745,55.6,テン型
2021105166,61.34,56.63,4.71,66.72,5,0.0661,50.1,バランス型
2021105391,36.15,43.86,-7.71,24.87,8,0.1032,66.7,バランス型
2021105600,58.32,56.01,2.31,61.35,8,0.0458,48.8,バランス型
2021105960,70.24,69.68,0.56,89.99,6,0.1536,60.0,バランス型
2021106672,64.57,61.72,2.85,76.6,5,0.1083,55.6,バランス型
2021106813,44.24,45.58,-1.34,35.4,7,0.1011,63.6,バランス型
2021107184,64.0,63.0,0.99,77.31,5,0.1079,55.6,バランス型
2021100755,44.55,46.39,-1.84,5.88,1,0.0,7.0,バランス型
2021106921,48.83,47.44,1.39,41.13,5,0.0682,51.0,バランス型
2014103963,55.31,54.41,0.9,62.5,1,0.0,7.0,バランス型
2021103275,48.96,51.67,-2.71,45.3,4,0.088,50.0,バランス型
2021100135,50.38,51.28,-0.89,46.81,4,0.0566,41.1,バランス型
2021100411,53.85,53.84,0.02,56.25,1,0.0,7.0,バランス型
2021101416,47.74,49.53,-1.79,43.43,7,0.1616,63.6,バランス型
2021101790,57.05,54.36,2.69,58.9,5,0.1141,55.6,バランス型
2021102987,69.8,60.18,9.61,79.37,6,0.1965,60.0,テン型
2021103006,39.97,39.31,0.66,25.4,8,0.1703,66.7,バランス型
2021103215,61.11,61.0,0.11,81.85,2,0.0042,12.8,バランス型
2021103519,57.91,55.4,2.51,60.42,8,0.1466,66.7,バランス型
2021103540,54.79,55.9,-1.1,57.46,8,0.129,66.7,バランス型
2021104153,34.34,42.91,-8.57,22.93,8,0.1868,66.7,追走持続型
2021104319,60.58,58.41,2.17,69.13,4,0.1786,50.0,バランス型
2021104774,55.88,59.05,-3.17,63.07,5,0.1151,55.6,バランス型
2021104941,45.04,45.96,-0.92,37.28,8,0.0846,66.7,バランス型
2021105253,53.83,58.68,-4.85,59.97,5,0.0524,43.7,バランス型
2021105287,60.68,50.74,9.94,58.41,8,0.1366,66.7,テン型
2021105384,46.04,49.8,-3.76,41.92,8,0.1126,66.7,バランス型
2021106162,49.97,50.98,-1.01,44.94,3,0.1163,42.9,バランス型
2021102507,45.14,46.18,-1.04,24.82,2,0.0458,24.4,バランス型
2021104109,57.38,56.54,0.84,75.0,1,0.0,7.0,バランス型
2021104386,58.61,54.44,4.16,65.54,2,0.05,25.6,バランス型
2021104426,61.25,60.74,0.51,68.9,8,0.1457,66.7,バランス型
2021104747,50.65,51.93,-1.28,48.33,5,0.0833,55.6,バランス型
2021105438,56.77,53.71,3.06,57.62,8,0.0693,61.8,バランス型
2021105583,61.44,55.63,5.81,66.57,4,0.1227,50.0,バランス型
2021106194,53.54,60.66,-7.11,60.62,8,0.1021,66.7,バランス型
2021101121,59.27,59.08,0.19,88.24,1,0.0,7.0,バランス型
2021101832,44.34,46.23,-1.89,23.33,2,0.0,11.7,バランス型
2021100609,62.02,60.21,1.81,100.0,1,0.0,7.0,バランス型
2021101549,73.24,64.32,8.92,86.29,8,0.1184,66.7,テン型
2021101669,42.62,45.62,-3.0,31.47,5,0.125,55.6,バランス型
2021101706,52.34,49.59,2.75,47.39,4,0.1147,50.0,バランス型
2021101853,50.01,50.71,-0.7,35.29,1,0.0,7.0,バランス型
2021102126,54.56,54.48,0.08,57.66,2,0.0042,12.8,バランス型
2021102394,62.9,62.2,0.7,87.39,2,0.0375,22.1,バランス型
2021103512,65.98,65.97,0.01,79.06,8,0.1866,66.7,バランス型
2021104482,65.19,66.1,-0.9,84.96,4,0.0393,33.9,バランス型
2021104890,61.57,49.46,12.11,58.59,4,0.1373,50.0,テン型
2021104938,56.56,55.89,0.67,70.59,1,0.0,7.0,バランス型
2021105151,47.98,41.35,6.64,32.99,5,0.2016,55.6,バランス型
2021105356,57.9,56.95,0.95,68.47,2,0.0,11.7,バランス型
2021105561,65.63,63.8,1.83,86.85,3,0.0314,26.2,バランス型
2021105822,47.92,52.69,-4.77,47.2,8,0.1355,66.7,バランス型
2021105853,42.4,38.32,4.07,26.77,8,0.1697,66.7,バランス型
2021106137,52.19,52.44,-0.24,47.06,1,0.0,7.0,バランス型
2021107357,40.17,42.93,-2.76,9.46,2,0.0,11.7,バランス型
2021102204,44.31,49.41,-5.1,13.33,1,0.0,7.0,バランス型
2021100935,43.59,45.05,-1.45,34.9,8,0.1042,66.7,バランス型
2021106613,49.2,51.49,-2.29,45.36,4,0.0401,34.2,バランス型
2021105111,62.57,58.68,3.89,80.74,2,0.0208,17.5,バランス型
2021106730,41.97,47.23,-5.26,0.0,1,0.0,7.0,バランス型
2019103013,58.03,58.36,-0.32,82.35,1,0.0,7.0,バランス型
2021100478,52.84,53.08,-0.24,52.38,5,0.0706,52.1,バランス型
2021101175,50.85,44.58,6.27,36.55,3,0.16,42.9,バランス型
2021101484,61.29,63.92,-2.63,87.63,2,0.1958,33.3,バランス型
2021102139,44.72,42.21,2.52,23.98,3,0.1846,42.9,バランス型
2021103116,38.51,38.41,0.1,23.01,8,0.1133,66.7,バランス型
2021103218,39.61,44.47,-4.86,29.68,7,0.1297,63.6,バランス型
2021103710,73.82,62.91,10.91,90.55,5,0.0333,34.9,テン型
2021105136,52.61,53.03,-0.42,50.0,1,0.0,7.0,バランス型
2021106929,48.37,50.83,-2.46,39.22,2,0.1042,33.3,バランス型
2021110084,50.36,52.02,-1.67,40.0,1,0.0,7.0,バランス型
2021110087,61.26,56.66,4.6,68.18,4,0.096,50.0,バランス型
2021100198,54.54,54.71,-0.17,56.01,7,0.0618,55.0,バランス型
2021100338,62.99,60.86,2.13,71.61,7,0.0866,63.6,バランス型
2021100564,41.25,49.45,-8.2,35.95,8,0.127,66.7,追走持続型
2021101491,53.26,51.4,1.86,49.71,2,0.0979,33.3,バランス型
2021101772,45.82,50.06,-4.25,20.0,1,0.0,7.0,バランス型
2021101950,39.77,45.67,-5.9,25.89,4,0.1861,50.0,バランス型
2021102620,42.8,48.75,-5.94,6.67,1,0.0,7.0,バランス型
2021102704,55.42,47.79,7.63,50.19,6,0.1629,60.0,バランス型
2021103228,54.4,52.98,1.42,54.47,3,0.0875,42.9,バランス型
2021104091,49.86,52.17,-2.31,47.98,6,0.0765,59.3,バランス型
2021104975,41.33,45.88,-4.55,24.18,3,0.0913,42.9,バランス型
2021105006,50.99,50.46,0.53,45.64,3,0.1159,42.9,バランス型
2021105105,62.53,63.01,-0.48,72.51,8,0.1495,66.7,バランス型
2021105866,54.89,59.82,-4.93,63.1,4,0.0764,49.3,バランス型
2021106356,66.64,61.32,5.32,93.33,2,0.0646,29.6,バランス型
2021105334,66.31,59.87,6.44,77.2,5,0.0422,39.0,バランス型
2021101663,57.6,52.15,5.44,58.66,2,0.1042,33.3,バランス型
2021102216,62.89,66.24,-3.35,86.5,3,0.1218,42.9,バランス型
2021102568,45.31,46.99,-1.68,10.0,1,0.0,7.0,バランス型
2021103533,46.12,49.44,-3.32,42.03,8,0.1123,66.7,バランス型
2021104324,32.14,38.08,-5.94,16.01,8,0.1797,66.7,バランス型
2021104820,64.37,51.0,13.37,62.76,8,0.1569,66.7,テン型
2021104943,43.49,50.48,-6.99,37.35,5,0.0857,55.6,バランス型
2021105530,59.46,57.88,1.58,65.89,5,0.0215,29.4,バランス型
